run_id,window_id,anomaly_score,status
Run_1,91,0.41043510709465236,Normal
Run_1,92,0.41986729638856835,Normal
Run_1,93,0.561683291631145,Anomalous
Run_1,94,0.47897961292393515,Normal
Run_1,95,0.41982801415436094,Normal
Run_1,96,0.40329544922782246,Normal
Run_1,97,0.41727082599576343,Normal
Run_1,98,0.4504563379589806,Normal
Run_1,99,0.4322042982288973,Normal
Run_1,100,0.48124483404051194,Normal
Run_1,101,0.4393241114631005,Normal
Run_1,102,0.4443948222161192,Normal
Run_1,103,0.4026209438885066,Normal
Run_1,104,0.44193208566308695,Normal
Run_1,105,0.4162732739162182,Normal
Run_1,106,0.4176382650861589,Normal
Run_1,107,0.48167826448813705,Normal
Run_1,108,0.4513872914260951,Normal
Run_1,109,0.40686164552499166,Normal
Run_1,110,0.43342612642782374,Normal
Run_1,111,0.46881273925568634,Normal
Run_1,112,0.4199488383976962,Normal
Run_1,113,0.42445054023666123,Normal
Run_1,114,0.41761221630014106,Normal
Run_1,115,0.4649048243265866,Normal
Run_1,116,0.44492917944425203,Normal
Run_1,117,0.4477248412957091,Normal
Run_1,118,0.41850262614148015,Normal
Run_1,119,0.4134608750495708,Normal
Run_1,120,0.43359568096024703,Normal
Run_1,121,0.4138508793203759,Normal
Run_1,122,0.4538797286852306,Normal
Run_1,123,0.5017584639135729,Normal
Run_1,124,0.4409413169547092,Normal
Run_1,125,0.41652428998769236,Normal
Run_1,126,0.41557564368345284,Normal
Run_1,127,0.427591725354135,Normal
Run_1,128,0.43088721074365194,Normal
Run_1,129,0.4556218623046783,Normal
Run_2,0,0.4030733016188231,Normal
Run_2,1,0.49633359760239737,Normal
Run_2,2,0.4324046168011633,Normal
Run_2,3,0.4237925557990281,Normal
Run_2,4,0.42312666159357165,Normal
Run_2,5,0.4035225563540731,Normal
Run_2,6,0.4576710572381302,Normal
Run_2,7,0.40787352111616487,Normal
Run_2,8,0.45261515573274497,Normal
Run_2,9,0.4307942267223509,Normal
Run_2,10,0.4301961123142023,Normal
Run_2,11,0.4408051482057573,Normal
Run_2,12,0.40992043557412566,Normal
Run_2,13,0.40259896768692255,Normal
Run_2,14,0.41129093515894694,Normal
Run_2,15,0.4352811079736611,Normal
Run_2,16,0.4036211823283112,Normal
Run_2,17,0.40773000892193806,Normal
Run_2,18,0.4482179459515113,Normal
Run_2,19,0.40353732901234446,Normal
Run_2,20,0.43083969298737435,Normal
Run_2,21,0.46556344087171797,Normal
Run_2,22,0.4249587604865093,Normal
Run_2,23,0.43440160179847187,Normal
Run_2,24,0.5075153828316427,Normal
Run_2,25,0.45710895942162455,Normal
Run_2,26,0.38849231368971626,Normal
Run_2,27,0.488493101102888,Normal
Run_2,28,0.46685913745327906,Normal
Run_2,29,0.47676949916922184,Normal
Run_2,30,0.400801653330495,Normal
Run_2,31,0.40729032872818216,Normal
Run_2,32,0.4254377853174117,Normal
Run_2,33,0.4369161166124823,Normal
Run_2,34,0.4269972445783245,Normal
Run_2,35,0.4057314931392732,Normal
Run_2,36,0.40393777476283454,Normal
Run_2,37,0.467503007458709,Normal
Run_2,38,0.42246747267390167,Normal
Run_2,39,0.41630373704984514,Normal
Run_2,40,0.39131098477393045,Normal
Run_2,41,0.4482324148774458,Normal
Run_2,42,0.4189654742086672,Normal
Run_2,43,0.41893209373380963,Normal
Run_2,44,0.42836315223563004,Normal
Run_2,45,0.43257938001719226,Normal
Run_2,46,0.45054077453728636,Normal
Run_2,47,0.461937366718883,Normal
Run_2,48,0.49505923244127387,Normal
Run_2,49,0.3815569844022103,Normal
Run_2,50,0.43606769453102723,Normal
Run_2,51,0.40878739892620103,Normal
Run_2,52,0.42892202331200213,Normal
Run_2,53,0.4085697882774521,Normal
Run_2,54,0.42524062874800245,Normal
Run_2,55,0.42528560759341033,Normal
Run_2,56,0.503734578175526,Normal
Run_2,57,0.42945311305344175,Normal
Run_2,58,0.38657545593336673,Normal
Run_2,59,0.45822890395550514,Normal
Run_2,60,0.5070902643298177,Normal
Run_2,61,0.4063726503915663,Normal
Run_2,62,0.49452806054043824,Normal
Run_2,63,0.4034256808221751,Normal
Run_2,64,0.42881542529555294,Normal
Run_2,65,0.416161269566415,Normal
Run_2,66,0.415543763774805,Normal
Run_2,67,0.4240639812019783,Normal
Run_2,68,0.43066123736614415,Normal
Run_2,69,0.47894702061454913,Normal
Run_2,70,0.40468129317564017,Normal
Run_2,71,0.4171842333876972,Normal
Run_2,72,0.42270052433822064,Normal
Run_2,73,0.40542841959776427,Normal
Run_2,74,0.4773691299661579,Normal
Run_2,75,0.4599883317955728,Normal
Run_2,76,0.4611452129983968,Normal
Run_2,77,0.44080383544585927,Normal
Run_2,78,0.42094344166581943,Normal
Run_2,79,0.42375292414164967,Normal
Run_2,80,0.4265942413011064,Normal
Run_2,81,0.3924305846961782,Normal
Run_2,82,0.4189481055524206,Normal
Run_2,83,0.4431827126328968,Normal
Run_2,84,0.4176796527958992,Normal
Run_2,85,0.4108326464060053,Normal
Run_2,86,0.3866551316478755,Normal
Run_2,87,0.46406092941799904,Normal
Run_2,88,0.39942350491625267,Normal
Run_2,89,0.3846764309839005,Normal
Run_2,90,0.42591089141053656,Normal
Run_2,91,0.41998948686583104,Normal
Run_2,92,0.4251675033827244,Normal
Run_2,93,0.4214853505352423,Normal
Run_2,94,0.45116885060536444,Normal
Run_2,95,0.42291142024801315,Normal
Run_2,96,0.39974306874239496,Normal
Run_2,97,0.4085966306418449,Normal
Run_2,98,0.4426753995245596,Normal
Run_2,99,0.4282847128742313,Normal
Run_2,100,0.4021576591037394,Normal
Run_2,101,0.45899235394920374,Normal
Run_2,102,0.403829607189886,Normal
Run_2,103,0.4392539440015603,Normal
Run_2,104,0.42459951048218114,Normal
Run_2,105,0.44530529274023056,Normal
Run_2,106,0.40124189420780493,Normal
Run_2,107,0.40769357286867197,Normal
Run_2,108,0.43190776751426135,Normal
Run_2,109,0.41821534681792805,Normal
Run_2,110,0.43317770388608123,Normal
Run_2,111,0.4199525443239869,Normal
Run_2,112,0.4155309089683697,Normal
Run_2,113,0.3995557298744072,Normal
Run_2,114,0.4077777490829277,Normal
Run_2,115,0.39938762825196894,Normal
Run_2,116,0.4679320245004159,Normal
Run_2,117,0.42179316908575704,Normal
Run_2,118,0.4141273974597227,Normal
Run_2,119,0.4084545203717012,Normal
Run_2,120,0.4232359146527022,Normal
Run_2,121,0.43318932090303325,Normal
Run_2,122,0.4086413299308875,Normal
Run_2,123,0.40847537594513206,Normal
Run_2,124,0.39053828532621926,Normal
Run_2,125,0.4465679133387842,Normal
Run_2,126,0.4277070701102446,Normal
Run_2,127,0.4058720579771916,Normal
Run_2,128,0.40747267930275916,Normal
Run_2,129,0.42998403554593306,Normal
Run_3,0,0.4559100302202509,Normal
Run_3,1,0.5554579488762409,Anomalous
Run_3,2,0.5523788128046885,Normal
Run_3,3,0.5243280116226373,Normal
Run_3,4,0.43016069150602154,Normal
Run_3,5,0.5829200744894196,Anomalous
Run_3,6,0.5194950881757027,Normal
Run_3,7,0.5815716802658344,Anomalous
Run_3,8,0.45464923665984874,Normal
Run_3,9,0.5265624328253359,Normal
Run_3,10,0.513030179415051,Normal
Run_3,11,0.4815028286136225,Normal
Run_3,12,0.49716686183549524,Normal
Run_3,13,0.5700330683132384,Anomalous
Run_3,14,0.5418738564421739,Normal
Run_3,15,0.5549623026830908,Anomalous
Run_3,16,0.44690836877878604,Normal
Run_3,17,0.4822555992863351,Normal
Run_3,18,0.5270238668859338,Normal
Run_3,19,0.5757564934897088,Anomalous
Run_3,20,0.5346933815062315,Normal
Run_3,21,0.5696060079626293,Anomalous
Run_3,22,0.5565776353111213,Anomalous
Run_3,23,0.5505895133136768,Normal
Run_3,24,0.534081729603698,Normal
Run_3,25,0.5042815605650063,Normal
Run_3,26,0.5443007146807277,Normal
Run_3,27,0.47704295811631503,Normal
Run_3,28,0.44243755285706543,Normal
Run_3,29,0.48708071113884666,Normal
Run_3,30,0.5486659002092982,Normal
Run_3,31,0.5557265086875709,Anomalous
Run_3,32,0.45110190952645607,Normal
Run_3,33,0.49183421512553194,Normal
Run_3,34,0.5750459120794752,Anomalous
Run_3,35,0.5125577326673794,Normal
Run_3,36,0.5459288889627832,Normal
Run_3,37,0.4928440155447584,Normal
Run_3,38,0.5509361133782602,Normal
Run_3,39,0.4623435686464242,Normal
Run_3,40,0.5310206915266407,Normal
Run_3,41,0.5048453325744887,Normal
Run_3,42,0.6205172846864954,Anomalous
Run_3,43,0.4932476092142501,Normal
Run_3,44,0.4817070718722277,Normal
Run_3,45,0.4740955984008901,Normal
Run_3,46,0.5805568986148355,Anomalous
Run_3,47,0.47565323094356804,Normal
Run_3,48,0.5561283395574336,Anomalous
Run_3,49,0.518109213965473,Normal
Run_3,50,0.5266326971253444,Normal
Run_3,51,0.4565601120881129,Normal
Run_3,52,0.48194230211038275,Normal
Run_3,53,0.5322448979608494,Normal
Run_3,54,0.6017103896141103,Anomalous
Run_3,55,0.4924135138115231,Normal
Run_3,56,0.4807750144665878,Normal
Run_3,57,0.5215515608141273,Normal
Run_3,58,0.535911742152066,Normal
Run_3,59,0.45035202381585954,Normal
Run_3,60,0.609076079842287,Anomalous
Run_3,61,0.5060814009412975,Normal
Run_3,62,0.5588782982884059,Anomalous
Run_3,63,0.4469801395169469,Normal
Run_3,64,0.5036288727947694,Normal
Run_3,65,0.5259383478414031,Normal
Run_3,66,0.5853066738284016,Anomalous
Run_3,67,0.48022811110982216,Normal
Run_3,68,0.5198545395567571,Normal
Run_3,69,0.501431301803555,Normal
Run_3,70,0.5255063456761737,Normal
Run_3,71,0.4659331396000914,Normal
Run_3,72,0.5875540444324936,Anomalous
Run_3,73,0.5598764231426505,Anomalous
Run_3,74,0.5643269926264146,Anomalous
Run_3,75,0.4350957571332263,Normal
Run_3,76,0.47664907685242436,Normal
Run_3,77,0.5338317841340623,Normal
Run_3,78,0.5161897517749036,Normal
Run_3,79,0.45332569534078787,Normal
Run_3,80,0.4663382679095147,Normal
Run_3,81,0.5198185295394624,Normal
Run_3,82,0.5502386373563426,Normal
Run_3,83,0.47642374407664057,Normal
Run_3,84,0.5340053810797244,Normal
Run_3,85,0.5373046983809232,Normal
Run_3,86,0.555405720421146,Anomalous
Run_3,87,0.45672421696603543,Normal
Run_3,88,0.4773345645227887,Normal
Run_3,89,0.5674692687229398,Anomalous
Run_3,90,0.5193582614453296,Normal
Run_3,91,0.473508239379436,Normal
Run_3,92,0.5323547583920291,Normal
Run_3,93,0.5444285681223531,Normal
Run_3,94,0.5445453557855969,Normal
Run_3,95,0.45720096834065604,Normal
Run_3,96,0.5506003295925269,Normal
Run_3,97,0.5130202930610507,Normal
Run_3,98,0.49940528030241693,Normal
Run_3,99,0.44019128349931386,Normal
Run_3,100,0.4722401603330673,Normal
Run_3,101,0.5695044705605314,Anomalous
Run_3,102,0.5496579778084674,Normal
Run_3,103,0.45157028089623374,Normal
Run_3,104,0.4711511369817143,Normal
Run_3,105,0.5367370523076287,Normal
Run_3,106,0.5670950494618502,Anomalous
Run_3,107,0.4739209118813425,Normal
Run_3,108,0.5712233812544004,Anomalous
Run_3,109,0.5497499586506345,Normal
Run_3,110,0.4981463482439391,Normal
Run_3,111,0.440662013637056,Normal
Run_3,112,0.5408061075499847,Normal
Run_3,113,0.5772959636950409,Anomalous
Run_3,114,0.539342822816458,Normal
Run_3,115,0.4556426821045451,Normal
Run_3,116,0.46653524802585516,Normal
Run_3,117,0.5352752654362753,Normal
Run_3,118,0.4772212481530399,Normal
Run_3,119,0.46747552050024777,Normal
Run_3,120,0.5611938898018279,Anomalous
Run_3,121,0.5845529578255336,Anomalous
Run_3,122,0.4986792311683258,Normal
Run_3,123,0.46337012524289084,Normal
Run_3,124,0.4712371489374815,Normal
Run_3,125,0.6165331754496459,Anomalous
Run_3,126,0.4655905188944557,Normal
Run_3,127,0.49607945491806643,Normal
Run_3,128,0.509788842425455,Normal
Run_3,129,0.5533039778564546,Normal
Run_4,0,0.40450959265973974,Normal
Run_4,1,0.4387160830058523,Normal
Run_4,2,0.42933366447018634,Normal
Run_4,3,0.39742925839293325,Normal
Run_4,4,0.4107220214331567,Normal
Run_4,5,0.41217885413082633,Normal
Run_4,6,0.39311651104908574,Normal
Run_4,7,0.3905154166917005,Normal
Run_4,8,0.4228779163981581,Normal
Run_4,9,0.3944217815600096,Normal
Run_4,10,0.3815367342500045,Normal
Run_4,11,0.41225453460632894,Normal
Run_4,12,0.43290694312679084,Normal
Run_4,13,0.4026236092031399,Normal
Run_4,14,0.47393388127915137,Normal
Run_4,15,0.3979424690073636,Normal
Run_4,16,0.4157017974056043,Normal
Run_4,17,0.43823604983778197,Normal
Run_4,18,0.40782698604933837,Normal
Run_4,19,0.4027323935955902,Normal
Run_4,20,0.4613647622781676,Normal
Run_4,21,0.40339359478458897,Normal
Run_4,22,0.40228450692955153,Normal
Run_4,23,0.4303200584011442,Normal
Run_4,24,0.4035434086798846,Normal
Run_4,25,0.38687987776416255,Normal
Run_4,26,0.42300482536715367,Normal
Run_4,27,0.4077998013543201,Normal
Run_4,28,0.41154060853220603,Normal
Run_4,29,0.5300838271695419,Normal
Run_4,30,0.399615831010023,Normal
Run_4,31,0.4023473891903722,Normal
Run_4,32,0.43472557994287553,Normal
Run_4,33,0.4271025561137988,Normal
Run_4,34,0.3862055680857334,Normal
Run_4,35,0.46655226397760424,Normal
Run_4,36,0.42382134591583376,Normal
Run_4,37,0.40147668150570687,Normal
Run_4,38,0.42235640304448674,Normal
Run_4,39,0.4270196929655692,Normal
Run_4,40,0.41484452773934577,Normal
Run_4,41,0.422150330320549,Normal
Run_4,42,0.3978544712572155,Normal
Run_4,43,0.42059213994896,Normal
Run_4,44,0.42606636092436423,Normal
Run_4,45,0.39529367620850997,Normal
Run_4,46,0.4078486757929212,Normal
Run_4,47,0.42360353256797373,Normal
Run_4,48,0.39869825732368613,Normal
Run_4,49,0.39279133981402226,Normal
Run_4,50,0.4381637269338971,Normal
Run_4,51,0.40671325063384045,Normal
Run_4,52,0.4304907957315421,Normal
Run_4,53,0.4132354979319414,Normal
Run_4,54,0.4962299722467227,Normal
Run_4,55,0.434048440633465,Normal
Run_4,56,0.4095260777193576,Normal
Run_4,57,0.40749836838328096,Normal
Run_4,58,0.40745436132470997,Normal
Run_4,59,0.45575076022735944,Normal
Run_4,60,0.39867286491836473,Normal
Run_4,61,0.38291926385890207,Normal
Run_4,62,0.43001869444507507,Normal
Run_4,63,0.48368113377224164,Normal
Run_4,64,0.3936259161975391,Normal
Run_4,65,0.4144812142640837,Normal
Run_4,66,0.5269412985577622,Normal
Run_4,67,0.4098859564521477,Normal
Run_4,68,0.41108513081879056,Normal
Run_4,69,0.44214553138425056,Normal
Run_4,70,0.4806363431782752,Normal
Run_4,71,0.45375379962269163,Normal
Run_4,72,0.4294229483767835,Normal
Run_4,73,0.3998030666384355,Normal
Run_4,74,0.4371611782222087,Normal
Run_4,75,0.41584438041170174,Normal
Run_4,76,0.40623903756913066,Normal
Run_4,77,0.40195054090379684,Normal
Run_4,78,0.4150905645413544,Normal
Run_4,79,0.40707694471929395,Normal
Run_4,80,0.42011426744957064,Normal
Run_4,81,0.43067657059484876,Normal
Run_4,82,0.4145756006077665,Normal
Run_4,83,0.4309041647113743,Normal
Run_4,84,0.4102902139887318,Normal
Run_4,85,0.41014569781508425,Normal
Run_4,86,0.4565231796278449,Normal
Run_4,87,0.3960529331055374,Normal
Run_4,88,0.4090796392077021,Normal
Run_4,89,0.42761567124572425,Normal
Run_4,90,0.4379147116959947,Normal
Run_4,91,0.43519473878244747,Normal
Run_4,92,0.4711003809846392,Normal
Run_4,93,0.42560914416897677,Normal
Run_4,94,0.3985150581303333,Normal
Run_4,95,0.40796563191584484,Normal
Run_4,96,0.420509105310972,Normal
Run_4,97,0.5190965793944275,Normal
Run_4,98,0.4157450314582087,Normal
Run_4,99,0.46243010869338214,Normal
Run_4,100,0.3930125936020901,Normal
Run_4,101,0.4150316572030575,Normal
Run_4,102,0.4291593518816777,Normal
Run_4,103,0.4294860587033038,Normal
Run_4,104,0.41064928534263917,Normal
Run_4,105,0.4217310360591112,Normal
Run_4,106,0.405719609070466,Normal
Run_4,107,0.4266025551232977,Normal
Run_4,108,0.42980994321265553,Normal
Run_4,109,0.3918179451697114,Normal
Run_4,110,0.42809339941344954,Normal
Run_4,111,0.4925309745233207,Normal
Run_4,112,0.41181494389138934,Normal
Run_4,113,0.4305379247007697,Normal
Run_4,114,0.40989007823606977,Normal
Run_4,115,0.4102614325774099,Normal
Run_4,116,0.4070892691853026,Normal
Run_4,117,0.4099509523330056,Normal
Run_4,118,0.41217698834382815,Normal
Run_4,119,0.433000640392581,Normal
Run_4,120,0.40645240207602457,Normal
Run_4,121,0.4484101491695917,Normal
Run_4,122,0.4268589861913298,Normal
Run_4,123,0.4392280363748693,Normal
Run_4,124,0.42508082583008655,Normal
Run_4,125,0.43643725004327516,Normal
Run_4,126,0.45603555981044147,Normal
Run_4,127,0.421503117966426,Normal
Run_4,128,0.4201650648577408,Normal
Run_4,129,0.4665609688685709,Normal
Run_5,0,0.4205013904664439,Normal
Run_5,1,0.5058303724406824,Normal
Run_5,2,0.4210621542734593,Normal
Run_5,3,0.38852494509825836,Normal
Run_5,4,0.4349228585191541,Normal
Run_5,5,0.39566368729173446,Normal
Run_5,6,0.40451436261717794,Normal
Run_5,7,0.41082693966393563,Normal
Run_5,8,0.42530626283450695,Normal
Run_5,9,0.3872198142758504,Normal
Run_5,10,0.4508503914772173,Normal
Run_5,11,0.4247268934090866,Normal
Run_5,12,0.45924702385672905,Normal
Run_5,13,0.4315340156421462,Normal
Run_5,14,0.45597820553102,Normal
Run_5,15,0.4034314933959335,Normal
Run_5,16,0.4491251361298785,Normal
Run_5,17,0.39357775668906414,Normal
Run_5,18,0.3913188013539079,Normal
Run_5,19,0.4299734426415488,Normal
Run_5,20,0.3901373635035503,Normal
Run_5,21,0.4351826504960257,Normal
Run_5,22,0.42650441011802653,Normal
Run_5,23,0.403934028576266,Normal
Run_5,24,0.4011457294834127,Normal
Run_5,25,0.45512682617865097,Normal
Run_5,26,0.3914755535026116,Normal
Run_5,27,0.4440715495212616,Normal
Run_5,28,0.4497806616130923,Normal
Run_5,29,0.41138605685579294,Normal
Run_5,30,0.4253904878239002,Normal
Run_5,31,0.44802885473300114,Normal
Run_5,32,0.4365737166444569,Normal
Run_5,33,0.4128957706465629,Normal
Run_5,34,0.5146523618519193,Normal
Run_5,35,0.3967744388841064,Normal
Run_5,36,0.44201707511180743,Normal
Run_5,37,0.43082585692742215,Normal
Run_5,38,0.4121239877254684,Normal
Run_5,39,0.416957911944619,Normal
Run_5,40,0.4836548822659988,Normal
Run_5,41,0.39104706854401006,Normal
Run_5,42,0.4015005868180788,Normal
Run_5,43,0.47827849614870455,Normal
Run_5,44,0.3967964162090334,Normal
Run_5,45,0.4177558809938676,Normal
Run_5,46,0.42236265802015144,Normal
Run_5,47,0.45699023930477833,Normal
Run_5,48,0.3903300019610998,Normal
Run_5,49,0.4537978812990504,Normal
Run_5,50,0.4261744687343114,Normal
Run_5,51,0.409134779365881,Normal
Run_5,52,0.43714470057511423,Normal
Run_5,53,0.554467810690563,Anomalous
Run_5,54,0.41998539514484295,Normal
Run_5,55,0.42472267543915027,Normal
Run_5,56,0.3794153541225993,Normal
Run_5,57,0.47240008817815277,Normal
Run_5,58,0.4491429642818317,Normal
Run_5,59,0.3913760123276272,Normal
Run_5,60,0.45081452801315103,Normal
Run_5,61,0.448712618241118,Normal
Run_5,62,0.5012287235471874,Normal
Run_5,63,0.4027710512034234,Normal
Run_5,64,0.4396349425408242,Normal
Run_5,65,0.4199663703795083,Normal
Run_5,66,0.42889301087456294,Normal
Run_5,67,0.4309506614251364,Normal
Run_5,68,0.3888157662565532,Normal
Run_5,69,0.38989097509431625,Normal
Run_5,70,0.45464701458944423,Normal
Run_5,71,0.40306047388390615,Normal
Run_5,72,0.3945712554465706,Normal
Run_5,73,0.4970736907603363,Normal
Run_5,74,0.39413305231525564,Normal
Run_5,75,0.4030344899734038,Normal
Run_5,76,0.4237256259387973,Normal
Run_5,77,0.39892408265457724,Normal
Run_5,78,0.38773566903531886,Normal
Run_5,79,0.5082402176488392,Normal
Run_5,80,0.41086648528107395,Normal
Run_5,81,0.39070197976406557,Normal
Run_5,82,0.46410175275591553,Normal
Run_5,83,0.3890299577034054,Normal
Run_5,84,0.39813101207312446,Normal
Run_5,85,0.44129738032152777,Normal
Run_5,86,0.4117927747535495,Normal
Run_5,87,0.3829434651429062,Normal
Run_5,88,0.4361407937864975,Normal
Run_5,89,0.3989498649522242,Normal
Run_5,90,0.42686764604775046,Normal
Run_5,91,0.44227494416918894,Normal
Run_5,92,0.47844756194144794,Normal
Run_5,93,0.47423769951239064,Normal
Run_5,94,0.4483569060519016,Normal
Run_5,95,0.39086958810004097,Normal
Run_5,96,0.406793909350825,Normal
Run_5,97,0.4371021601797604,Normal
Run_5,98,0.398115506582012,Normal
Run_5,99,0.4305276592585848,Normal
Run_5,100,0.4114034313997972,Normal
Run_5,101,0.39498247633388045,Normal
Run_5,102,0.4035379761600291,Normal
Run_5,103,0.4833675902813467,Normal
Run_5,104,0.4424700396915376,Normal
Run_5,105,0.47511855728009633,Normal
Run_5,106,0.45869321462972334,Normal
Run_5,107,0.39222238626361705,Normal
Run_5,108,0.3840056969356041,Normal
Run_5,109,0.4622557962974208,Normal
Run_5,110,0.41489648454223665,Normal
Run_5,111,0.4294477880530209,Normal
Run_5,112,0.48472131087064574,Normal
Run_5,113,0.39615533188787827,Normal
Run_5,114,0.3871085282574505,Normal
Run_5,115,0.42485786997379565,Normal
Run_5,116,0.4348971763754938,Normal
Run_5,117,0.39833138233462584,Normal
Run_5,118,0.4310616761420819,Normal
Run_5,119,0.4126451832079607,Normal
Run_5,120,0.39837936027945936,Normal
Run_5,121,0.4308584031616327,Normal
Run_5,122,0.3978480557597128,Normal
Run_5,123,0.4030800553756663,Normal
Run_5,124,0.44060817095233745,Normal
Run_5,125,0.42497263543931907,Normal
Run_5,126,0.3970337089447217,Normal
Run_5,127,0.450914754516562,Normal
Run_5,128,0.4013987524729629,Normal
Run_5,129,0.39358677127515684,Normal
